DATE_TIME,REGION,COUNTY,SCENE,latitude,longitude,Type of attack,Gender,type by number
10/5/2020,Lower Eastern,Machakos,KAPITI PLAINS,-1.3145939,36.8382835,Financial fraud,female,4
6/6/2020,Central,Nyeri,KANGEMI VILLAGE,-1.2711928,36.7394386,Financial fraud,female,4
11/3/2020,Coast,Mombasa,CHANGAMWE ,-4.0208447,39.6274817,Financial fraud,female,4
3/14/2020,Coast,Mombasa, BOMBULULU AREA,-4.0208648,39.7025088,Financial fraud,female,4
5/16/2021,Nairobi,Nairobi,KIAMBIYU AREA,-1.2920659,36.8219462,Financial fraud,female,4
9/22/2020,Central,Nyeri,MATHIRA,-0.4344164,37.1044125,Financial fraud,female,4
10/15/2021,West Kenya,Vihiga, Vihiga Boys Highschool. ,0.0363662,34.7098812,Financial fraud,female,4
2/14/2020,North Rift,Nandi,KAPSOIT CENTRE ,-0.3206518,35.2189682,Financial fraud,female,4
8/10/2021,North Rift,Uasin Gishu,KAMUKUNJI,0.518945,35.272579,Financial fraud,female,4
6/23/2021,Central,Nyeri,NYERI ,-0.437099,36.9580104,Financial fraud,female,4
9/14/2021,Lower Eastern,Nairobi,raila villageRaila Village in Nairobi County.,-1.2920659,36.8219462,Financial fraud,female,4
7/11/2021,Coast,Mombasa,MACKINON MARKE,-0.023559,37.906193,Financial fraud,female,4
8/27/2020,Nairobi,Nairobi,CHANDARIA INDUSTRIES WAREHOUSE,-1.2447491,36.8853256,Financial fraud,female,4
5/31/2021,Central,Kiambu, LADY NORTHEY AREA,-1.2881478,36.8113635,Financial fraud,female,4
12/15/2020,Coast,Mombasa,SHANZU,-3.9673597,39.7517,Financial fraud,female,4
11/3/2021,Nairobi,Nairobi,MUKURU,-1.3213091,36.884217,Financial fraud,female,4
11/12/2021,Nairobi,Nairobi, RIVER ROAD,-1.2824764,36.8272622,Financial fraud,female,4
8/8/2021,Nairobi,Nairobi,BALOZI AREA,-1.2421449,36.8600088,Financial fraud,female,4
7/15/2020,Nairobi,Nairobi,MATHARE AREA,-1.2549531,36.8623628,Financial fraud,female,4
4/14/2020,Coast,Mombasa,YAYA CARS,-1.299618,36.7929814,Financial fraud,female,4
3/4/2021,South Rift,Nakuru,BISMARK,-0.023559,37.906193,Financial fraud,female,4
9/25/2020,Lower Eastern,Nairobi,VIWANDANI,-1.3112846,36.8741313,Financial fraud,female,4
3/27/2020,North Eastern,Garissa,GARISSA TOWN,-0.4532293,39.6460988,Financial fraud,female,4
6/10/2020,North Rift,Turkana,KAKUMA 4 MARKET,3.7167637,34.8568982,Financial fraud,female,4
6/23/2020,North Eastern,Garissa,SANGOLE ,-0.023559,37.906193,Financial fraud,female,4
9/10/2021,South Rift,Bomet,"Matarmat Primary School in Merigi, Bomet County.T",-0.77,35.41,Financial fraud,female,4
3/23/2021,West Kenya,Kisumu,NYAWITA,-0.6761386,34.4140518,Financial fraud,female,4
7/8/2021,Nairobi,Nairobi, KANGEMI,-1.2711928,36.7394386,Financial fraud,female,4
6/21/2021,South Rift,Bomet,SOTIK ,-0.6906735,35.1110613,Financial fraud,female,4
11/9/2021,Nairobi,Nairobi,"MOMBASA VILLAGE, MUKURU",-1.3300351,36.8718752,Financial fraud,female,4
2/21/2020,Nairobi,Nairobi,KIANDA IN KIBERA,-1.3120192,36.7745442,Financial fraud,female,4
3/16/2021,Nairobi,Nairobi,LUNGA LUNGA AREA,-1.3074645,36.8724596,Financial fraud,female,4
7/30/2020,Coast,Taita Taveta,TSAVO EAST NATIONAL,-2.2495147,38.3376639,Financial fraud,female,4
7/31/2020,Upper Eastern,Isiolo,ISIOLO AIRSTRIP,0.355636,37.5833061,Financial fraud,female,4
3/10/2021,South Rift,Baringo,KABARNET TOWN,0.490107,35.743418,Financial fraud,female,4
3/1/2020,Central,Kirinyaga,KERUGOYA VILLAGE,-0.4993281,37.2784835,Financial fraud,female,4
3/10/2021,Coast,Mombasa,0,-0.023559,37.906193,Financial fraud,female,4
4/2/2021,Coast,Mombasa,MOMBASA,-4.0434771,39.6682065,Financial fraud,female,4
10/27/2021,West Kenya,Busia,SIGALAME BOYS SEC SCHOOL,0.2521506,34.036295,Financial fraud,female,4
12/27/2021,Nairobi,Nairobi," BOMBOLULU, KIBERA, NAIROBI COUNTY",-1.3110474,36.7748019,Financial fraud,female,4
3/25/2021,Lower Eastern,Nairobi,VIWANDANI ,-1.3112846,36.8741313,Financial fraud,female,4
10/5/2020,Nairobi,Nairobi, ALONG CITY PARK ,-1.2575505,36.8286484,Financial fraud,female,4
10/3/2020,Nairobi,Nairobi,MUKURU KWA REUBEN,-1.316304,36.8670746,Financial fraud,female,4
3/1/2021,Nairobi,Nairobi,0,-1.2920659,36.8219462,Financial fraud,female,4
10/30/2020,Coast,Mombasa,SHANZU,-3.9673597,39.7517,Financial fraud,female,4
2/23/2020,Nairobi,Nairobi,MUKURU KWA NJENGA,-1.3213091,36.884217,Financial fraud,female,4
1/18/2021,South Rift,Bomet,OLOMIRANI HIGH SCHOOL,-0.9372526,35.4383392,Financial fraud,female,4
6/17/2020,Nairobi,Nairobi,MUKURU KAYABA,-1.3133943,36.8502561,Financial fraud,female,4
10/29/2021,West Kenya,Kakamega,MUKUMU BOYS,0.2159529,34.7675194,Financial fraud,female,4
1/18/2020,Coast,Kwale,"ADIJA, UKUNDA",-4.2879181,39.565308,Financial fraud,female,4
4/14/2021,West Kenya,Vihiga,JEPKAI VILLAGE,-0.023559,37.906193,Financial fraud,female,4
10/10/2020,Nairobi,Nairobi,DONHOLM VILLAGE,-1.2939161,36.8971181,Financial fraud,female,4
1/17/2021,Upper Eastern,Isiolo,KULAMAWE,0.5746474,38.1490478,Financial fraud,female,4
2/8/2021,South Rift,Bomet, MENGIT SCHOOL,-0.9608911,35.3725435,Financial fraud,female,4
5/12/2021,South Rift,Narok,NEAR TEXAS STATION,-0.023559,37.906193,Financial fraud,female,4
3/25/2021,Lower Eastern,Nairobi,PUMWANI,-1.2816645,36.8458837,Financial fraud,female,4
9/16/2021,Coast,Kwale,MSAMBWENI,-4.4652898,39.481266,Financial fraud,female,4
12/25/2020,Lower Eastern,Nairobi,MARINGO ESTATE,-1.2915515,36.8640441,Financial fraud,female,4
6/27/2020,South Rift,Nakuru,OSERIAN ,-0.023559,37.906193,Financial fraud,female,4
8/15/2021,Lower Eastern,Makueni,MUMBUNI MARKET,-1.4813341,37.2651084,Financial fraud,female,4
9/27/2020,Lower Eastern,Nairobi,KANO VILLAGE,-0.023559,37.906193,Financial fraud,female,4
5/27/2021,Lower Eastern,Makueni,MAKUENI ,-2.2558734,37.8936663,Financial fraud,female,4
9/28/2021,Lower Eastern,Makueni,KAMBI MAWE,-1.8346809,37.6652688,Financial fraud,female,4
5/31/2020,Nairobi,Nairobi,GROGON VILLAGE,-1.2503769,36.8873896,Financial fraud,female,4
11/27/2020,Lower Eastern,Nairobi,ALONG THIKA SUPER HIGHWAY,-1.2134454,36.8997048,Financial fraud,female,4
8/9/2021,West Kenya,Homa Bay,St Gedion Academy,-0.023559,37.906193,Financial fraud,female,4
10/13/2020,Lower Eastern,Nairobi,BLUE ESTATE,-0.023559,37.906193,Financial fraud,female,4
2/25/2020,Nairobi,Nairobi,ALONG MOI AVENUE,-1.2834674,36.823562,Financial fraud,female,4
9/15/2021,Central,Nyeri," Gatugi, Nyeri County. ",-0.5214761,36.9708747,Financial fraud,female,4
5/24/2020,Lower Eastern,Machakos, EKALALA MARKET,-0.9687381,37.472141,Financial fraud,female,4
12/12/2021,West Kenya,Kisumu,NYAKACK GIRLS,-0.3858013,34.9324003,Financial fraud,female,4
5/16/2020,Nairobi,Nairobi,VIETNAM,-1.2920659,36.8219462,Financial fraud,female,4
11/28/2020,Coast,Mombasa,KADZANDANI,-2.8792595,39.9504275,Financial fraud,female,4
3/29/2021,Nairobi,Nairobi,KOROGOCHO AREA,-1.2503642,36.8909401,Financial fraud,female,4
7/6/2021,Coast,Mombasa,MJAMBERE WARD,-4.0250316,39.6823509,Financial fraud,female,4
1/15/2021,Lower Eastern,Nairobi,VIWANDANI,-1.3112846,36.8741313,Financial fraud,female,4
9/13/2020,Central,Kiambu,NDENDERU,-1.1936187,36.7415432,Financial fraud,female,4
3/28/2021,North Rift,Uasin Gishu,JERUSALEM IN ELDORET,0.5357818,35.21371,Financial fraud,female,4
4/29/2021,Nairobi,Nairobi,MAJENGO SLUMS,-1.2860894,36.8425202,Financial fraud,female,4
2/3/2021,West Kenya,Vihiga,LUSAKA VILLAGE,-0.023559,37.906193,Financial fraud,female,4
7/21/2021,Coast,Mombasa,MAWENI AREA,-4.0294806,39.708562,Financial fraud,female,4
1/17/2021,North Rift,Uasin Gishu,KHETIAS SUPERMARKET,1.0182489,35.0013885,Financial fraud,female,4
12/28/2020,North Rift,Trans Nzoia,MATRESS STORE,-0.023559,37.906193,Financial fraud,female,4
11/4/2020,Coast,Mombasa,NYALI ,-4.0507256,39.6967843,Financial fraud,female,4
8/13/2021,Lower Eastern,Kitui,WIKILILYE VILLAGE,-1.4002519,38.0115519,Financial fraud,female,4
12/9/2021,North Eastern,Wajir, HABASWEIN GIRLS,1.0168475,39.4929916,Financial fraud,female,4
10/14/2020,Central,Murangâ€™a,KAKUZI AREA,-0.979886,37.2758086,Financial fraud,female,4
7/29/2021,Lower Eastern,Nairobi,FUATA NYAYO,-1.2503642,36.8909401,Financial fraud,female,4
12/9/2021,Nairobi,Nairobi,"KIBERA, LAINI SABA",-1.3121712,36.7940684,Financial fraud,female,4
2/16/2021,North Rift,Elgeyo-Marakwet,KORKITONY GIRLS ,0.8419747,35.5384234,Financial fraud,female,4
12/17/2020,Central,Laikipia,KIAMAINA SLUMS,-0.249651,36.1002111,Financial fraud,female,4
3/1/2021,Nairobi,Nairobi,MATHARE AREA,-1.2549531,36.8623628,Financial fraud,female,4
3/19/2020,Nairobi,Nakuru,KINGSTONE AREA,-1.2172198,36.8970466,Financial fraud,female,4
2/20/2021,Nairobi,Nairobi,WAITHAKA AREA ,-1.281995,36.7139515,Financial fraud,female,4
8/12/2021,South Rift,Nakuru,TRADE WORLD,-0.023559,37.906193,Financial fraud,female,4
2/16/2020,Nairobi,Nairobi,STAREHE BOYS CENTRE,-1.2769237,36.8391565,Financial fraud,female,4
12/23/2021,South Rift,Bomet,MERIGI SECONDARY SCHOOL,-0.7736906,35.3999295,Financial fraud,female,4
1/28/2021,West Kenya,Nyamira,TONGA OMONURI PRIMARY SCHOOL,-0.5114599,34.9037502,Financial fraud,female,4
7/28/2020,North Eastern,Garissa,BETWEEN GURUFA AND BARAKI,-0.023559,37.906193,Financial fraud,female,4
2/15/2021,Central,Kirinyaga,KIRINYAGA ,-0.6590565,37.3827234,Financial fraud,female,4
1/11/2021,Upper Eastern,Isiolo,LERTI MUSLIM GIRLS,-0.023559,37.906193,Financial fraud,female,4
1/26/2021,West Kenya,Kisumu,KISUMU BOYS,-0.0995176,34.7578512,Financial fraud,female,4
2/13/2021,North Eastern,Mandera,BULLA AFYA LOCATION ,2.7935598,40.9738308,Financial fraud,female,4
9/11/2021,Coast,Kwale,"Kona Ya Musa in Ukunda, Kwale County.",-4.3054944,39.5542326,Financial fraud,female,4
9/18/2020,Lower Eastern,Nairobi,SOUTH B,-1.310341,36.8337368,Financial fraud,female,4
10/28/2020,West Kenya,Kisumu,OKORE,-0.023559,37.906193,Financial fraud,female,4
12/3/2020,Lower Eastern,Nairobi,LINE SABA,-1.3112168,36.7956882,Financial fraud,female,4
1/13/2021,Coast,Mombasa,MIKINDANI,-4.0048742,39.6286998,Financial fraud,female,4
10/15/2021,Lower Eastern,Nairobi,Railway area in Mukuru Kwa Reuben.,-1.3213091,36.884217,Financial fraud,female,4
8/6/2021,Nairobi,Nairobi,FUATA NYAYO,-1.2503642,36.8909401,Financial fraud,female,4
2/19/2021,Lower Eastern,Nairobi,LAINI SABA ,-1.3121712,36.7940684,Financial fraud,female,4
10/17/2020,North Eastern,Garissa,GARDENS HOTEL,-0.023559,37.906193,Financial fraud,female,4
10/17/2020,Nairobi,Nairobi,VIWANDANI AREA,-1.3112846,36.8741313,Financial fraud,female,4
3/11/2021,Nairobi,Nairobi, ZONE 48 ,-1.2995418,36.7969951,Financial fraud,female,4
11/10/2021,Nairobi,Nairobi,MUKURU KWA REUBEN,-1.316304,36.8670746,Financial fraud,female,4
4/28/2021,West Kenya,Kisumu,NYAMASARIA MARKET,-0.1154712,34.7863518,Financial fraud,female,4
3/13/2021,West Kenya,Kisumu,AMBALA STALLS ,-0.023559,37.906193,Financial fraud,female,4
11/27/2021,Coast,Mombasa, LIKONI,-4.0840986,39.6608103,Financial fraud,female,4
3/30/2021,Central,Meru,IGEMBE SOUTH,0.1547385,37.9890501,Financial fraud,female,4
9/29/2021,Nairobi,Nairobi,NAIROBI,-1.2920659,36.8219462,Financial fraud,female,4
4/6/2020,Nairobi,Nairobi,GIKOMBA MARKET,-1.2855959,36.8411671,Financial fraud,female,4
5/14/2020,Nairobi,Nairobi, MUKURU KWA REUBEN,-1.316304,36.8670746,Financial fraud,female,4
4/30/2021,Coast,Mombasa,BARANI,-0.023559,37.906193,Financial fraud,female,4
3/30/2020,Lower Eastern,Kajiado,QUICKMART,-0.023559,37.906193,Financial fraud,female,4
1/1/2021,Coast,Mombasa,SOKO MJNGA,-0.023559,37.906193,Financial fraud,female,4
3/21/2020,Nairobi,Nairobi,EASTLEIGH,-1.2733723,36.8481278,Financial fraud,female,4
11/17/2021,Lower Eastern,Makueni,MWAANI,-1.6614157,37.5864171,Financial fraud,female,4
8/10/2020,Nairobi,Nairobi,NAIROBI WEST,-1.319715,36.8228861,Financial fraud,female,4
12/7/2021,South Rift,Nakuru,MAI MAHIU,-0.9820293,36.5864447,Financial fraud,female,4
6/26/2021,South Rift,Kericho,TENGECHA GIRLS,-0.6324286,35.1952507,Financial fraud,female,4
11/15/2021,Central,Kirinyaga,KERUGOYA GIRLS,-0.496229,37.279738,Financial fraud,female,4
10/31/2020,West Kenya,Migori,SHOPPING CENTER,-0.023559,37.906193,Financial fraud,female,4
6/20/2021,Coast,Mombasa,MOMBASA,-4.0434771,39.6682065,Financial fraud,female,4
11/4/2020,Nairobi,Nairobi,WAPEWAPE AREA,-1.2920659,36.8219462,Financial fraud,female,4
6/11/2020,North Rift,Turkana, KAKUMA,3.7167637,34.8568982,Financial fraud,female,4
9/28/2020,Nairobi,Nairobi,KANO VILLAGE IN FUATANYAYO,-1.2679722,36.7332703,Financial fraud,female,4
6/14/2021,Nairobi,Nairobi,KANGEMI  AREA,-1.2711928,36.7394386,Financial fraud,female,4
2/8/2020,North Rift,Uasin Gishu,KIMUMU WARD,0.518945,35.272579,Financial fraud,female,4
9/29/2021,Lower Eastern,Laikipia,"fire in Riki area ,Laikipia county",0.0176724,37.0896641,Financial fraud,female,4
1/8/2021,Central,Meru,KA'AGAH ,-0.023559,37.906193,Financial fraud,female,4
8/6/2020,Coast,Mombasa,MBUGONI AREA,-0.023559,37.906193,Financial fraud,female,4
12/5/2020,Central,Nyeri,OTHAYA,-0.5517507,36.9447027,Financial fraud,female,4
6/25/2021,Nairobi,Nairobi,KIBERA AREA,-1.3114845,36.7879475,Financial fraud,female,4
1/7/2021,North Rift,Uasin Gishu,BUDALANGI,-0.023559,37.906193,Financial fraud,female,4
1/27/2021,Lower Eastern,Kajiado,KITENGELA OFFICES,-1.5167072,36.849996,Financial fraud,female,4
3/6/2020,Nairobi,Nairobi,"KISII VILLAGE, SOUTH B ",-1.310341,36.8337368,Financial fraud,female,4
10/20/2020,Nairobi,Nairobi,CRESCENT AREA ,-1.2652658,36.810448,Financial fraud,female,4
9/19/2020,South Rift,Nakuru,MOLO TOWN,-0.2488358,35.7323709,Financial fraud,female,4
12/9/2020,Lower Eastern,Nairobi,LUNGA LUNGA,-4.5534909,39.1283506,Financial fraud,female,4
9/19/2021,Lower Eastern,Nairobi,Kanamkemor primary school in Turkana County ,3.3122477,35.5657862,Financial fraud,female,4
5/18/2020,Nairobi,Nairobi,NAIROBI CBD,-1.2920659,36.8219462,Financial fraud,female,4
10/6/2020,Lower Eastern,Machakos,MIWANI,-0.0602319,34.9768428,Financial fraud,female,4
12/30/2021,Nairobi,Nairobi,"Crescent area, Mukuru Kayaba Nairobi County.",-1.3133943,36.8502561,Financial fraud,female,4
2/4/2021,South Rift,Baringo, KAMBI SAMAKI,0.6190192,36.0259077,Financial fraud,female,4
5/4/2021,North Eastern,Mandera,BANISA,-0.023559,37.906193,Financial fraud,female,4
7/27/2020,West Kenya,Kisumu,MODERN ELECTRICALS,-0.1028931,34.7579482,Financial fraud,female,4
6/3/2021,Lower Eastern,Kitui,WIKILILIE AREA,-1.4002519,38.0115519,Financial fraud,female,4
8/29/2020,Central,Kiambu,"KWA MBIRA IN LIMURU,",-1.108834,36.631387,Financial fraud,female,4
2/17/2021,Coast,Mombasa,MOMBASA BAPTIST ,-4.0385559,39.6615538,Financial fraud,female,4
12/5/2021,Lower Eastern,Machakos,ATHI RIVER MACHAKOS COUNTY,-1.4577245,36.9785033,Financial fraud,female,4
3/12/2021,North Rift,Turkana,LOPIDING VILLAGE,4.1704888,34.3865392,Financial fraud,female,4
4/9/2020,Coast,Mombasa,SAWA MARKET,-0.023559,37.906193,Financial fraud,female,4
5/23/2021,Lower Eastern,Makueni,MUKAA BOYS,-1.8346636,37.3272814,botnet,female,5
5/24/2020,Nairobi,Nairobi,KIBRA SUB-COUNTY,-1.3034194,36.7839009,botnet,female,5
1/15/2020,North Eastern,Mandera,MOI GIRLS,-0.023559,37.906193,botnet,female,5
5/30/2020,Nairobi,Nairobi,ORIA STAGE-2,-1.282289,36.7524379,botnet,female,5
6/30/2021,Lower Eastern,Nairobi,MARIGOINI,-0.023559,37.906193,botnet,female,5
12/7/2021,West Kenya,Siaya,JERA MIXED SECONDARY SCHOOL,0.2857131,34.2632353,botnet,female,5
12/7/2021,North Rift,Turkana,NAPATET,-0.023559,37.906193,botnet,female,5
7/20/2021,West Kenya,Kisumu,KISUMU,-0.0917016,34.7679568,botnet,female,5
4/19/2021,Central,Laikipia,MAJENGO AREA,-1.2860894,36.8425202,botnet,female,5
12/6/2021,West Kenya,Homa Bay,"FIRE AT MBITA BOYS, HOMABAY  COUNTY",-0.4367915,34.2060283,botnet,male,5
8/27/2020,Nairobi,Nairobi,RUARAKA AREA,-1.2439336,36.8808064,botnet,male,5
7/10/2021,West Kenya,Homa Bay,HOMABAY,-0.6220655,34.3310364,botnet,male,5
2/19/2021,Lower Eastern,Makueni,ILENGENI DAM,-0.023559,37.906193,botnet,male,5
9/3/2021,Lower Eastern,Nairobi,SOUTHLANDS,-0.023559,37.906193,botnet,male,5
2/3/2021,Central,Kirinyaga,KARUMANDI SCHOOL,-0.4405188,37.3506658,botnet,male,5
12/28/2020,Coast,Mombasa,UTANGE,-3.9740765,39.7266064,botnet,male,5
11/9/2021,Nairobi,Nairobi, MLANGO KUBWA,-1.2626192,36.8532829,botnet,male,5
11/4/2021,South Rift,Nakuru,MOI SCHOOL ,-0.023559,37.906193,botnet,male,5
3/12/2020,Central,Embu,MARIGITI MARKET,-0.023559,37.906193,botnet,male,5
8/4/2021,Nairobi,Nairobi,KANGEMI AREA,-1.2711928,36.7394386,botnet,male,5
7/24/2021,South Rift,Bomet,BOMET,-0.7777854,35.3356518,botnet,male,5
11/15/2021,Coast,Kwale,MWANAMBEYU SCHOOL GIRLS,-4.2103891,39.5552635,botnet,male,5
6/14/2021,South Rift,Bomet,KOMA VILLAGE,-0.023559,37.906193,botnet,male,5
10/16/2020,Nairobi,Nairobi,ALONG BROOKSIDE,-1.2561635,36.7919404,botnet,male,5
8/28/2020,Nairobi,Nairobi,UMOJA TENA ESTATE ,-1.2870778,36.8963601,botnet,male,5
2/9/2021,South Rift,Nakuru, MAWANGA AREA,-0.2676629,36.1097215,botnet,male,5
10/2/2021,West Kenya,Kisumu, CENTRAL BANK,-0.023559,37.906193,botnet,male,5
8/13/2020,Nairobi,Nairobi,SOUTH B AREA,-1.310341,36.8337368,botnet,male,5
6/21/2021,West Kenya,Siaya, BONDO MARKET,-0.023559,37.906193,botnet,male,5
6/19/2021,West Kenya,Kisumu,NYAORI,-0.023559,37.906193,botnet,male,5
11/15/2021,Nairobi,Nairobi,0,-1.2920659,36.8219462,botnet,male,5
12/2/2021,Coast,Kwale,Kondoni Mixed School.,-0.023559,37.906193,botnet,male,5
4/8/2020,South Rift,Nakuru,KIRENGET TOWN,-0.4260762,35.6901698,botnet,male,5
11/13/2020,Lower Eastern,Nairobi,MUKURU KWA REUBEN,-1.3213091,36.884217,botnet,male,5
9/20/2021,Lower Eastern,Nairobi," Paradise village in Viwandani, Nairobi County.",-1.3112846,36.8741313,botnet,male,5
7/20/2021,Lower Eastern,Kajiado,ORATA AREA,-0.023559,37.906193,botnet,male,5
10/1/2021,South Rift,Bomet, KIBANGAS,-0.023559,37.906193,botnet,male,5
10/28/2021,Nairobi,Nairobi,MAJENGO AREA,-1.2860894,36.8425202,botnet,male,5
1/31/2021,Coast,Mombasa,PORT REITZ,-4.0354823,39.6053494,botnet,male,5
1/23/2021,Lower Eastern,Kajiado,KIRENGELA,-1.5167072,36.849996,botnet,male,5
8/6/2021,Coast,Mombasa, BAKARANI,-0.023559,37.906193,botnet,male,5
9/27/2021,Coast,Lamu,ALONG KIUNGA ROAD,-1.7454601,41.4887787,botnet,male,5
2/18/2021,West Kenya,Kisii, NYAMAGWA BOYS,-0.7935021,34.8026122,botnet,male,5
10/12/2020,West Kenya,Kisumu, KASULE AREA,-0.023559,37.906193,botnet,male,5
3/14/2020,Nairobi,Nairobi,LUNGA LUNGA,-1.3074645,36.8724596,botnet,male,5
9/27/2020,Central,Meru,KENYA METHODIS UNIVERSITY,-1.2812715,36.817596,botnet,male,5
7/25/2020,Lower Eastern,Nairobi,MUKURU KWA REUBEN,-1.3213091,36.884217,botnet,male,5
6/15/2021,Lower Eastern,Kitui,IKUTHA GIRLS,-2.0618777,38.1782082,botnet,male,5
2/10/2021,West Kenya,Migori,KODERO OBARA SCHOOL,-0.7625831,34.6116608,botnet,male,5
1/12/2021,Lower Eastern,Nairobi,VIWANDANI,-1.3112846,36.8741313,botnet,male,5
10/8/2021,Lower Eastern,Nairobi,"Mlango kubwa, Mathare area near Pangani in Nairobi",-1.2626192,36.8532829,botnet,male,5
11/17/2021,Central,Laikipia,MAJENGO AREA,-1.2860894,36.8425202,botnet,male,5
10/6/2020,North Eastern,Mandera,"MANDERA SOUTH,",3.5737991,40.958688,botnet,male,5
12/6/2021,Lower Eastern,Nairobi,KITUI VILLAGE,-1.3750813,37.9952144,botnet,male,5
8/28/2021,Lower Eastern,Makueni,MULOONI,-0.023559,37.906193,botnet,male,5
5/29/2020,Coast,Taita Taveta,TSAVO EAST NATIONAL PARK,-2.2495147,38.3376639,botnet,male,5
8/18/2020,Nairobi,Nairobi,GICHAGI AREA OF KANGEMI,-1.2721675,36.7455849,botnet,male,5
9/11/2020,Lower Eastern,Nairobi,MOUNTAIN VIEW ,-0.023559,37.906193,botnet,female,5
5/14/2020,Central,Laikipia,SIPIRI AREA,-0.023559,37.906193,botnet,female,5
9/21/2021,Lower Eastern,Nairobi,"ofafa jericho,nairobi county",-1.2894739,36.8721139,botnet,female,5
12/2/2020,Coast,Mombasa,KING'ORANI,-4.0471413,39.6563323,botnet,female,5
10/29/2021,Nairobi,Nairobi, AKIBA ESTATE,-1.3193001,36.8317559,botnet,female,5
4/15/2021,Nairobi,Nairobi,MOTOMOTO AREA,-1.2594614,36.817424,botnet,female,5
7/31/2021,South Rift,Nakuru,ELBURGON,-0.2982766,35.8034503,botnet,female,5
10/6/2020,Nairobi,Nairobi,KANGEMI,-1.2711928,36.7394386,botnet,female,5
3/27/2021,Lower Eastern,Nairobi,TENA ESTATE,-1.2911423,36.888251,botnet,female,5
9/16/2020,Lower Eastern,Nairobi,WESTLANDS,-1.2675001,36.812022,botnet,female,5
9/7/2021,Lower Eastern,Machakos,Machakos Boys,-1.515478,37.2584199,botnet,female,5
3/2/2020,Nairobi,Nairobi,LENANA SCHOOL,-1.3000371,36.7283759,botnet,female,5
1/22/2020,Nairobi,Nairobi,MATHARE AREA,-1.2549531,36.8623628,botnet,female,5
10/9/2020,South Rift,Nakuru,KURESOI NORTH,-0.2992992,35.5302127,botnet,female,5
8/13/2021,Lower Eastern,Nairobi,KISUMU NDOGO,-1.2545334,36.8879148,botnet,female,5
12/13/2020,Lower Eastern,Nairobi,MATHARE,-1.261914,36.8584703,botnet,female,5
12/18/2020,South Rift,Narok,EKULE TRADING CENTER,-0.023559,37.906193,botnet,female,5
11/9/2021,Lower Eastern,Kitui,ST. MARY'S MIXED HIGH,-0.023559,37.906193,botnet,female,5
12/28/2020,Coast,Mombasa,MOMBASA PORTLAND CEMENT,-4.0434771,39.6682065,botnet,female,5
8/26/2020,North Eastern,Samburu,JERUSALEM VILLAGE,-0.023559,37.906193,botnet,female,5
10/28/2021,South Rift,Nakuru,MOI HIHG SCHOOL,-0.023559,37.906193,botnet,female,5
10/26/2021,Coast,Kwale,Matuga near Kwale Town.,-4.1816115,39.4605612,botnet,female,5
7/1/2021,Coast,Mombasa,BAMBURI FISHERIES,-4.0023141,39.7073632,botnet,female,5
11/3/2020,Coast,Mombasa,CHANGAMWE AREA,-4.0208447,39.6274817,botnet,female,5
2/23/2020,South Rift,Nakuru,"KIHOTO AREA, NAIVASHA",-0.7219387,36.4338532,botnet,female,5
3/17/2021,South Rift,Nakuru,NAIVASHA TOWN,-0.7057166,36.4256134,botnet,female,5
6/22/2020,Central,Nyeri,TETO,-0.023559,37.906193,botnet,female,5
6/29/2020,South Rift,Nakuru,OSERIAN VILLAGE,-0.023559,37.906193,botnet,female,5
2/10/2021,Central,Kiambu,HOMELAND,-0.023559,37.906193,botnet,female,5
10/15/2021,Lower Eastern,Nairobi,muhindi mweusi shop in Nairobi County,-1.3195365,36.8875735,botnet,female,5
6/25/2021,South Rift,Bomet,0,-0.023559,37.906193,botnet,female,5
1/22/2021,Lower Eastern,Makueni,MWAANI SECONDARY SCHOOL-KAITI,-1.7696264,37.6671897,botnet,female,5
3/21/2020,Coast,Mombasa,KPLC BUILDING ,-0.023559,37.906193,botnet,female,5
11/8/2021,Nairobi,Nairobi,GIKOMBA MARKET,-1.2855959,36.8411671,botnet,female,5
12/10/2021,Nairobi,Nairobi, HURUMA,-1.2564898,36.8721139,botnet,female,5
7/7/2021,Nairobi,Nairobi,PEWA AREA,-1.2851985,36.8886367,botnet,female,5
9/26/2020,Lower Eastern,Nairobi,KITUI VILLAGE,-1.3750813,37.9952144,botnet,female,5
10/29/2021,Nairobi,Nairobi,GATEWAY AREA,-1.2920659,36.8219462,botnet,female,5
10/7/2020,Nairobi,Nairobi,"KANGORA, KANGEMI",-1.2711928,36.7394386,botnet,female,5
9/14/2020,North Rift,Baringo,KOKWO ISLAND,-0.023559,37.906193,botnet,female,5
5/5/2020,Nairobi,Nairobi,"KINYAGO, EASTLEIGH",-1.2733723,36.8481278,botnet,female,5
11/22/2021,South Rift,Nyandarua,BAARU VILLAGE,-0.023559,37.906193,botnet,female,5
3/10/2021,Nairobi,Nairobi,ENTERPRISE ROAD,-1.3188498,36.8647286,botnet,female,5
3/29/2021,West Kenya,Homa Bay,"RUMA NATIONAL PARK,",-0.6460521,34.2754988,botnet,female,5
5/16/2020,Nairobi,Nairobi,PANGANI,-1.2667224,36.8398293,botnet,female,5
10/1/2021,Coast,Mombasa,LEISURE ESTATE,-0.023559,37.906193,botnet,female,5
7/9/2021,Nairobi,Nairobi,UMOJA 1,-1.2807286,36.8872425,botnet,female,5
5/17/2021,Coast,Mombasa,MOMBASA ,-4.0434771,39.6682065,botnet,female,5
